#KEY,FIRST_PAGE,LAST_PAGE
journals/biaa/Bianco02a,24,24
journals/cem/Mozar13a,17,18
journals/tit/RosnesA11,3707,3720
journals/scjapan/Hiyama01,13,21
conf/isiwi/Massun07,171,187
conf/vtc/WangSA16,1,6
conf/visapp/MichaelsenADDS07,188,193
journals/jmlr/Heaton15,1243,1247
journals/tgrs/MengDHQHHLX18,191,201
journals/dcc/SinghiSM10,243,260
conf/sigir/YangCZY12,1044,1045
conf/vlsid/JayabharathiDA99,232,235
journals/gandc/TurnerF06,1345,1357
journals/complexity/Zhao17,1,10
conf/igarss/FerreiraFAFGS05,2444,2447
conf/socrob/LemaignanFMD15,390,400
conf/allerton/KargerOS11,284,291
journals/inffus/FranceschiniMM15,84,95
journals/tgrs/MossTYK02,178,186
conf/crypto/DinhMR11,762,780
conf/fuzzIEEE/JarrayaABB17,1,6
journals/mr/GuoY15,613,622
journals/ijdsn/WangH16,2,9
journals/sigmetrics/Gaffney82a,72,79
conf/vlsid/BraytonK99,196,105
conf/smc/TsengLJ06,2142,2147
journals/entropy/YueXLYM13,2833,2845
journals/rita/CarvalhoNCSW18,23,38
conf/icassp/WesselMS98,225,228
conf/icmcs/MinZGFYWZL16,1,6
conf/wine/Ben-PoratT16,478,479
conf/amcc/SiddhamshettyYK17,2182,2187
conf/eusipco/Matei10,65,69
conf/siggraph/JupePHJB07,131,131
journals/ress/Kim17,573,583
journals/iet-cds/HaoGLC15,397,402
journals/tcbb/ChenW09a,529,541
journals/gc/NesetrilR86a,357,361
journals/tsi/MongenetR01,981,982
books/daglib/0022051,1,550
conf/cascon/Onut12,262,264
journals/symmetry/ZhanZ19,431,431
journals/pervasive/PrehoferGSSTFL10,72,80
conf/birthday/Giaretta19,24,36
journals/jsa/GreefCM95,409,423
conf/pearl/HalangK93,43,51
journals/jcam/WaltherDGKL12,4798,4809
journals/di/Hilley07,13,15
journals/scientometrics/SmallG80,277,301
journals/ida/FuY15,345,358
journals/dmgt/SewellS11,397,409
journals/or/Olvera-LopezS14,12,28
journals/sensors/ZhangZX18,527,527
journals/eswa/LeeK12,6799,6806
conf/er/KimKWD88,329,346
conf/fsttcs/PatersonTZ95,1,10
journals/neuroimage/StampfliJCKVB06,110,120
journals/iacr/SonghelaD13,787,787
conf/igarss/Ribalta11,363,365
conf/icip/QiW05,297,300
conf/flairs/LiuC98,19,23
journals/jasis/Underwood96,717,719
journals/anor/VrielinkJHH19,145,160
journals/ieicet/Nakao13,1,1
conf/splc/KrugerFMLS16,354,361
journals/el/Samuels17a,1270,1271
conf/eurosim/WhiteEG95,789,794
journals/pc/Muller-WichardsR95,938,953
conf/pads/Ould-Ahmed-VallRH06,130,130
conf/compcon/Krolikoski88,328,333
conf/cvpr/LiLKSQSJ18,5745,5753
journals/comcom/JuhnT99,420,432
journals/wpc/ZhenWSWX10,502,524
conf/ipps/MaiL14,132,140
journals/bioinformatics/FrommelGGGHNPT03,2442,2447
conf/icip/KrishnanLP99,575,579
conf/icc/WangYWDW15,2599,2563
conf/cases/IngoleMAP15,33,34
conf/iccvw/XiaYXZX17,2977,2984
journals/iacr/BoorghanyJ14,78,78
journals/cma/LeiD13,1007,1025
journals/pieee/Brittain09b,594,597
conf/psats/AnsaJCS10,221,234
conf/icassp/LanneerTMM17,3654,3658
journals/tsi/GueltonIK13,699,723
journals/remotesensing/GoulasFDCOMM17,97,97
conf/icdsp/ChenDF14,233,238
journals/amc/Filatov05,1210,1243
conf/lcn/YounisC09,9,9
conf/icml/KohlerL17,1895,1904
journals/isrob/KimLYS12,1,18
conf/atal/PardoeS07,98,98
journals/iwc/AmerJMN13,49,60
conf/sbbd/AmaralC04,122,134
conf/soda/BhaktaCFR17,1828,1838
conf/smartgreens/BocoNOFKP15a,165,183
journals/csjm/BouamraneB04,424,429
reference/ml/Todorovski10,327,330
journals/ijcat/SunL10,113,117
conf/itc/ODonnell95,920,920
conf/bife/LiangL09,241,245
conf/wsc/AydtLK12,1,12
conf/iceccs/HirayamaHY00,143,150
journals/sigpro/GelenbeHK98,233,247
conf/scs/ConmyM01,13,22
conf/amcis/Charki07,121,121
journals/ce/KlinkenbergSM11,1813,1824
conf/sac/CorcoranW93,111,117
conf/icc/El-Hoiydi02,3418,3423
conf/medinfo/OuagneNSCTCSJD10,912,916
journals/appml/LiZ10a,457,461
conf/ispa/NeryMCY06,304,316
conf/esws/BonattiKO10,76,90
journals/computing/SteimleWM0L17,183,201
journals/ijon/YiSZWK15,1021,1037
journals/jnc/AshkenaziS17,496,515
conf/hci/BaughD11,539,547
conf/icci/CameronW91a,127,133
journals/jfr/DepenbuschBL18a,868,889
journals/expert/TammaP08,82,85
journals/at/BeyererS11,395,396
conf/cvpr/KimL17,914,919
conf/icc/LiuB06,5367,5371
conf/coling/TangCPN18,1320,1331
conf/smartgridcomm/TajerKPC11,202,207
journals/mta/ZhangLJLS19,4001,4020
journals/tjs/KimK16a,3522,3534
conf/hicss/RayM10,1,9
journals/cad/RedonL06,300,314
conf/isbi/HarderMGEER07,1044,1047
books/sp/DumasRMR18,1,527
journals/lgrs/KaB14,2159,2162
journals/orgsci/RaischBPT09,685,695
journals/fgcs/AounADNGS13,46,60
conf/gecco/HosnyM10,2080,2081
journals/adb/WalkerW11,208,224
conf/ihc/TanakaPDCGCGE15,1,10
journals/cin/WangW18,1,9
conf/iotsms/CarracedoMCSLSS18,23,30
conf/csl/ChrzaszczS12,198,212
journals/pami/TuZ02,657,673
journals/apal/CooperHLLS17,2165,2166
conf/bicob/Al-MubaidG11,104,109
conf/allerton/HienH17,1176,1183
conf/cimaging/HarmanyMW10,75330,75330
conf/appt/SongWWGY09,302,312
journals/it/YasseriB14,246,253
conf/gi/Schilke07a,19,14
journals/sigplan/Greenfield90,59,62
journals/sigpro/ColaceGC95,1,15
conf/hicss/FichmanBC17,1,1
journals/chb/LinH11,1884,1891
conf/eusipco/ZibarWBMCO14,1890,1894
journals/cma/DarrigrandGR17,2691,2709
journals/aim/BurtonSL93,43,50
conf/cikm/NikolentzosV18,1584,1587
conf/irps/HuardNAPFMMB18,4,1
journals/tsp/JiDC09,92,106
conf/icpr/MazinDG12,2667,2680
journals/itpro/Hurlburt17a,7,11
journals/comsur/XuJHWL18,132,149
conf/dac/DhimanAR09,664,469
conf/reconfig/GleinRH16,1,8
journals/ijon/LiuLZ09,295,303
journals/bib/MunozNV19,190,202
conf/issta/PrahoferSW10,14,19
conf/ogai/Tzeng91,147,156
conf/pscc/BorghettiNN14,2,8
journals/synthese/Shin12,149,168
conf/jsai/Mery16,90,107
conf/closer/MazhelisTEH11,362,370
conf/milcom/FamK15,820,825
conf/siggraph/Mandelbrot89,21,14
journals/jsat/BerreP10,59,6
journals/jct/Meyer75,233,236
conf/birthday/Castro15,42,49
conf/icse/Fielding05,43,43
journals/jcsc/ElwakilS10,787,799
journals/jcphy/KotovYWSK16,189,202
conf/se/MathisASBZ18,61,62
journals/tit/KimNCS07,2885,2891
journals/sigapl/JoishaKBSC01,27,40
conf/haptics/PatogluG04,391,399
conf/adprl/Garcia-PoloF11,76,83
conf/pacis/HongTT05,105,105
conf/mie/WhiteR15,414,418
journals/twc/KimPWJCH18,4888,4898
journals/bioinformatics/PeriwalS15,1,9
conf/mmcp/ZlokazovUT11,258,263
conf/qsic/Al-LailSF14,196,201
conf/hpsc/Hung03,225,233
conf/dna/KeenanSZ13,119,133
phd/dnb/Strole92,1,118
journals/jucs/CaballeroSFF12,1703,720
conf/csoc/Sultana18,382,392
journals/ijcim/KabakHC12,1029,1046
conf/sigmetrics/BroshBRS08,49,60
conf/csl/Vorobyov98,283,297
journals/jamia/JoubertFRVF98,52,61
conf/icassp/Pages-ZamoraGLG17,4014,4018
conf/icinco/GomezFSC14,332,339
conf/acpr/SiL15,775,780
conf/iros/VazquezSH15,3010,3017
conf/iscas/SpulberCPABMG15,1912,1912
conf/ideas/BrancoMSM16,256,263
journals/complexity/SethiRD16,370,386
journals/it/AbkeK00,20,26
conf/ciarp/BottinoL05,805,813
journals/sigpro/TanRS07a,2600,2606
journals/ijhci/WeiC06,355,359
journals/tac/PanY16,2603,2609
conf/cscw/ChoudhuryCHH14,626,638
journals/mcm/Angus12,2078,2086
journals/computer/RozadoD15,18,25
journals/dud/X17d,136,136
conf/sigplan/Koskimies84,179,189
conf/bsn/MannRBGMA11,139,143
conf/icra/MitsuishiKWNWK95,3081,3088
conf/ndt/RazaqueE12,201,216
conf/walcom/RahulDRS11,122,133
journals/cacm/Heeks13,22,25
conf/medi/MunirRABTL16,42,56
conf/semweb/TrespBRH08,282,314
journals/entropy/Jimenez-AquinoV14,1917,1930
journals/tcom/Stavrakakis94a,615,624
journals/ijgt/Hellmann13,212,238
conf/icassp/KimB06,389,392
journals/ejwcn/GeethuB17,33,33
journals/imst/KerwinP99,128,142
conf/aina/RenZL07,771,776
conf/icassp/FrostRB79,661,664
conf/ssw/GuanTWYN10,236,239
conf/ipcv/GattWK10,819,825
conf/hci/PereiraS15,654,663
journals/ctw/DadashiGS17,561,570
conf/pacis/KautzN08,66,66
journals/jct/BalodiP18,49,69
journals/ijrsda/SinghSS17,19,37
conf/icsm/BriandLS02,252,261
journals/tcas/WongPZH05,2642,2647
journals/jcsci/AtiewiYE15,804,812
conf/icdar/ViglinoP03,304,308
conf/iros/HuhleSSSe10,5208,5213
conf/iccel/ZivkovMADS12,431,432
series/xpert/Koch07,1,302
journals/cphysics/LoftKTVZ16,171,182
conf/iscc/BechkitKCBSB12,187,192
conf/interaction/Lee09,218,223
conf/brain/Hurtado-RinconR18,99,108
conf/csee/Mayr97,176,184
conf/eusipco/BarniBCPR98,2,5
journals/midm/CrumleyBLA18,1,12
conf/cec/VanneschiBC17,113,120
journals/ibmrd/Landauer00,251,260
conf/ibica/ZjavkaMP17,81,91
journals/pervasive/PflaumG18,87,91
conf/kivs/Zeltwanger87,549,561
journals/nla/WangQ07,503,519
conf/iui/CastellsSS97,137,144
journals/ijst/GeorgilaFK02,355,370
journals/icl/WuXWGXZL05,933,935
journals/jcn/HwangKHL01,334,341
conf/eurospi/Stalhane06,16,27
conf/iconip/LaiTSK15,71,78
journals/sj/Valerdi11,91,98
journals/cn/KalyanakrishnanIP99,47,57
journals/ijprai/ChouT91,175,198
journals/ior/Nguyen15,501,511
conf/cyberc/ChenWWTF16,238,242
journals/ijsda/MindilaRMM14a,90,110
conf/vts/Al-ArsHG04,117,122
journals/toc/Raghavan12,55,68
conf/ecis/KuenneT13,186,186
conf/globecom/ParkDH15,1,6
journals/ipl/Yen96,301,305
journals/mcm/DshalalowL06,931,944
conf/splc/BeucheSD16,262,269
journals/ijpp/Yeh75,247,263
conf/ecoopw/Knasmuller98a,559,559
journals/informaticaLT/DzemydieneBADG10,521,532
conf/icpr/AlbalateDM02,704,707
conf/vlsic/LeeLSB14,2,3
conf/iscas/InoueK11,550,553
conf/cgiv/AndersenF10,138,142
conf/icra/JiaGT11,5261,5266
journals/ipm/Harman95a,271,289
conf/embc/ChangMA14,330,333
conf/icdcs/ZhuLKPLPW17,1367,1377
journals/eor/TerziovskiPS03,580,595
conf/iscis/MutluBS10,373,376
conf/icccn/LiuHXLZ10,1,6
conf/chase/YouYSCCC18,89,94
conf/vdat/LamZ13,330,336
journals/access/KhanAZ19,31446,31456
books/daglib/0021998,1,692
conf/bigdata/AhmedLBB18,82,90
conf/isit/Haenggi07,2766,2770
conf/isn/Gobbi98,231,232
conf/iscas/Davila02,801,804
journals/sigpro/LyandresB93,163,178
journals/comgeo/Garcia-MarcoK16,25,33
journals/chk/Glanville05a,87,85
conf/vr/PascoalFJ12,121,122
journals/tcom/Liu19,1720,1736
journals/air/SterrittH06,282,285
journals/cgf/DecaudinN09,2079,2089
conf/egov/CarvalhoRO03,341,334
phd/dnb/Griffel01,1,519
conf/eucc/YangZ15,2750,2755
conf/ecmr/BenzerroukAMA09,271,276
conf/iceee/MartinezMCKC16,1,4
conf/ijcai/Phillips77,812,812
conf/icnc/GuoLHZPJ15,1024,1028
conf/ics/AzimiB03,261,272
conf/icmlc/AnPFKC13,1087,1091
reference/gis/X08xjz,1054,1054
journals/csedu/Barker98,2,2
journals/lre/UsherN82a,271,271
journals/gandc/MikolajMG16,12,20
conf/icassp/ChoiJL94,77,80
conf/atal/LauLH13,1077,1084
journals/dm/Bienstock91,85,92
conf/icdcs/JohnenADT99,487,494
conf/iwann/RomeroACGM11,341,347
journals/jossac/FengWZC15,243,260
conf/sigcse/BurgeGDD13,616,621
conf/lcn/YounisC09,8,8
conf/date/StaaB01,38,39
conf/icmlc2/WengCG17,311,314
conf/biostec/El-MorrNPCHO16,512,516
conf/ipps/ChenHWLT11,1009,1016
journals/ijon/IzakianP14,266,280
journals/irob/SantosEJGA03,508,514
journals/siamco/MirrahimiR09,2820,2839
journals/sigmobile/Angermann02,13,17
conf/syben/Kitamura98,366,372
journals/poit/ZigangirovPZC08,214,225
journals/cssc/Walker11,784,792
journals/tcom/GeramiXLFL16,1368,1384
journals/tvcg/LeeH11,1245,1258
conf/igarss/MartinoSIRR15,3172,3174
journals/ijamc/YangHXZ16,198,210
journals/interactions/MrazekB97,19,24
conf/gecco/HalavatiSHJ07,57,62
journals/nle/By07,261,282
journals/tsp/ZhuangOH87,208,218
journals/siamjo/ZhaoST10,1737,1765
conf/icn/TokitoSHN09,127,132
conf/ic-nc/OkanoBN11,235,241
conf/cata/MurshedB00,288,291
journals/tcom/DomizioliH12,2938,2949
conf/dis/BasileM18,194,208
journals/amc/Filatov05,1209,1242
journals/siamrev/DubeauG14,691,708
conf/icmcs/MohanSL99,302,307
conf/tacas/GuptaMR09,262,276
conf/gcc/YanLL10,110,117
conf/mfcs/DiskinB93,423,432
journals/siamcomp/BakerGS75,431,442
journals/tcas/LiuT06,207,211
conf/fusion/LiHZ06,1,6
conf/icsipa/MathulamuthuADG17,536,541
journals/ijiei/AshourKABK15,349,368
journals/jet/EasleyR05,1,21
conf/cikm/FisherE03,378,385
conf/tvx/CaiWMS18,81,88
journals/siamma/AdcockHKM15,1196,1233
journals/jise/Chao07,203,214
conf/iccchina/AfshangTSC14,861,866
journals/tsg/RujN13,196,205
journals/ijicte/LiHT09,36,45
conf/sec/ShinGKFT09,119,131
journals/spm/GannotN19,136,134
conf/iberamia/CutelloN02,361,370
conf/time/KhatibM99,67,72
conf/icip/SolaimanPAR97,330,333
journals/siamnum/AntoniettiVSV16,34,56
journals/remotesensing/ThompsonK19,6,6
conf/smc/Chang18,2289,2292
journals/compsec/VoydockK85,325,341
conf/acri/Schulz10,209,218
conf/itnac/GuG11,1,7
conf/isn/VerschaeveWWM00,169,179
conf/essos/GegickRW09,135,149
conf/ijcnn/ManabeA99,3750,3753
conf/sitis/BrancatiCPFGN15,768,774
conf/icip/YuC09,849,852
conf/ccia/FerreraP05,142,149
conf/ic3/VermaG13,331,336
journals/dss/SengYH05,629,648
conf/ccnc/ZamoraSTKTY14,113,118
journals/tgrs/MarshallSJ99,500,508
journals/tcs/KawarabayashiO10,2619,2622
journals/jasis/AldosariSTU16,1331,1344
conf/icaart/AndelefskiS17,228,238
conf/esa/Rojas98,127,138
journals/automatica/MiQ12,1154,1162
journals/tcs/CooperL07,1,1
conf/ieeesam/KumarRCSB16,2,6
journals/na/DaiLL12,121,139
conf/ercimdl/SuchodoletzR13,409,412
journals/ton/DousseBT05,425,436
journals/tie/LvZZ18a,7516,7525
journals/sigsoft/Green00,67,67
journals/tce/SunZLN09,513,517
journals/icl/BentrciaZSB07,176,178
conf/coling/MatuschekG14,245,256
journals/scl/KomornikL03,221,227
journals/mbec/CandefjordWMYRM17,1177,1188
conf/vtc/PanW17,1,5
journals/topics/Newport10,367,373
conf/icc/DuanVU07,4925,4930
journals/sac/Hojbjerre03,57,66
conf/apsipa/ChaoTY13,1,4
conf/isie/GorzalczanyPR18,747,752
conf/cscw/ZhangCG14,368,378
conf/icde/TaylorBKZLT07,315,322
journals/jnca/RahmanABSZ18,26,35
conf/sibgrapi/MadeiraB00,308,315
journals/scientometrics/Stefaniak98,155,167
journals/ejwcn/CuiX11,206,206
journals/tnn/YangGTLHL16,32,46
journals/fgcs/HuangXY13,776,781
conf/ivs/JeongCK17,1736,1473
journals/icl/WangSLWLZ16,2410,2413
conf/cvpr/XuLLZ16,4256,4265
conf/pics/Lau02,250,255
conf/cdc/DashkovskiyM10,6547,6552
journals/mia/HattLOFTLLJTCDD18,177,195
journals/icl/GaoLWG05,402,404
conf/wsa/MammasisS08,375,381
conf/ppsn/LangdonPB16,249,259
journals/ijids/GavganiZS17,168,178
journals/tsp/GuerrieroSW10,3417,3412
conf/green/WajahatGKK16,1,8
series/aikp/Chekanov16,1,613
journals/ior/GallegoT04,1001,1002
journals/technometrics/Ng08,94,95
journals/iacr/KeliherMT04,74,74
journals/tjs/ModiPBPR13,561,592
conf/ictinnovations/NajdenovPCJT14,115,124
conf/simultech/ArgaezGH18,211,222
journals/csur/MuirO09,2,24
conf/itsc/GuidottiSBPG15,842,847
conf/nordichi/LachnerSSB18,273,285
conf/racs/KangKKKI11,287,292
conf/miccai/MuellerMO07,194,201
conf/icacci/AlsamhiR14,1434,1439
journals/ijcm/EscoffierP05,151,161
journals/comcom/Marin-TorderaMA17,117,130
journals/prl/Toivanen96a,1411,1411
conf/icig/YanCXZ17,27,35
conf/icse/Vost017,259,261
conf/ispan/GuptaD96,228,234
journals/tse/Reiss85,276,285
journals/jgo/Hladik16,217,231
conf/mss/LuND12,1,11
conf/ifip5-5/VafaeiRC18,43,52
conf/isaac/YuWL05,443,452
conf/siggraph/BourkeK13,42,42
conf/IEEEisic/Stirling14,826,831
conf/wmt/PeterNBPNWBYPSB17,348,357
conf/nets4cars/Aniss16,131,135
journals/mta/SirinD17,7823,7848
conf/ccnc/DinhKB19,1,6
journals/dase/SalloumFHLABBCT18,1,23
journals/commres/Jeffres00,496,535
conf/geoinformatics/LiuZM10,1,5
conf/icdem/KumarS10,139,145
conf/iwcmc/GardasevicMSB15,696,701
journals/ijsysc/Khader15,2598,2606
conf/ausai/Mantay99,218,230
conf/icmcs/KhayatB94,415,423
journals/isci/DattaGC88,47,72
journals/amc/MengD09,23,30
conf/vtc/FuS07,2736,2740
conf/apsipa/SasaharaS16,1,6
books/idea/encyclopedia2005/MacGregor05,3095,3100
conf/fqas/SarrigurenIMB94,87,100
journals/ijais/AllesKV04,183,202
conf/smc/LouY15,1714,1719
journals/ijmms/BottaS92,289,307
journals/cai/LinC05,529,541
conf/grc/BarakaPMC14,13,18
conf/icics/Huang017,276,287
conf/kes/SzwabeMW12a,98,107
books/daglib/0074363,1,576
journals/sigsoft/PatwaM12,1,4
journals/jfi/BaldiF19,935,955
conf/networking/ChaiKKP16,37,45
journals/cce/JainPM19,27,45
journals/tkde/WangL15,1343,1355
conf/icc/LiuB06,5366,5370
conf/vissoft/UrliBBCM15,76,85
journals/acta/MoritaNYZ97,389,410
conf/iicai/MulayK09,450,462
journals/cgf/XiaoLHWW13,201,213
conf/nime/BergslandW15,20,23
conf/jcdl/YarasavageBE12,399,400
conf/colcom/JiaoGJYHH16,634,641
conf/cts/Tellioglu08,357,366
conf/nas/ZhangHG18,1,4
journals/jetai/Goertzel14,343,354
conf/wdag/AbrahamAM10,4,19
journals/ieicet/LiWQY12,1790,1798
journals/tcas/ZhangH13,676,689
journals/jbi/ElhananHP10,988,997
journals/pnc/ZhangCVJ11,299,312
conf/ismar/WhiteKS11,1,1
conf/tase/KitamuraL08,201,208
conf/qrs/MajumdarCSD16,25,32
journals/computability/Patey17a,209,221
conf/eurogp/GriffithsE17,278,293
journals/ppl/HamdiQP98,503,513
conf/fira/BaltesTA13,77,89
conf/ipps/YasumiKOII18,813,819
conf/icnc/LiuC10a,2628,2632
conf/icaisc/TemurtasTY04,804,809
conf/mcs/BerkmanI07,479,489
conf/whiceb/LvY12,21,21
journals/jcm/ZhaiMR11,657,659
series/cogtech/GabbayS11,2,222
journals/rfc/rfc5440,1,87
conf/ppsn/McDermottLO10,164,173
journals/db/Letters69,5,5
conf/iros/KlaptoczBDZF13,1886,1892
journals/titb/PalmerT16,1250,1250
conf/soda/MendelN06,79,88
journals/sensors/LeeH09,9104,9121
conf/icwsm/HamiltonZDJL17,540,543
journals/ijecommerce/GeyerKS97,89,107
journals/jfr/ParkM02,207,217
journals/ai/Olsson95,55,8
conf/wg/BrandstadtDLM02,57,67
conf/cluster/Abu-KhzamMJ15,518,518
journals/jasis/Whitmire02a,966,967
conf/ifip12/PhienthrakulK06,269,278
journals/npl/YuenLLC04,228,242
conf/woc/ArifS06,9,13
conf/im/SieberBHK15,1261,1267
journals/ejwcn/WuWLW00Y19,80,80
conf/mswim/StulmanS15,29,34
series/cogtech/WahlsterFGHJKSSW11,205,237
conf/sigite/GiordanoC06,115,122
conf/ijcai/Regin99,420,425
journals/jasis/Hilbert14a,856,861
conf/dcc/OstergaardJH05,378,387
journals/automatica/Wu97,97,102
conf/tds/Proskurnikov13,457,461
series/sci/JamaaKBKAJ14,77,98
conf/ifip12/ZhaoLYMH10,598,603
conf/icra/LippielloSV11,2831,2836
conf/iwann/LuengoH09,81,88
journals/tochi/HertzumF96,136,161
conf/aaai/LynnL18,679,686
journals/bioinformatics/MajorosPS05,1782,1788
conf/hicss/LeeSH95,133,142
conf/esop/Grossman02,21,35
conf/vrst/OnishiHKK03,66,72
conf/cars/Nissen-MeyerKR03,856,860
conf/wiopt/BelghithTC14,429,435
conf/iv/EspinosaHG99,496,501
conf/icpram/ZhanLXWZ17,33,38
conf/vcip/ChiewCBC02,1091,1012
conf/islped/TsengLY06,418,423
conf/globecom/QaimO18,1,6
conf/alcosp/Safi13,599,604
journals/tifs/SeshadriS12,1255,1269
journals/jamia/WhiteMHS17,172,175
series/hci/TkalcicCGOK17,3,11
journals/tsc/RollandKS10,292,305
journals/tits/HofleitnerHAB12,1679,1693
conf/imaging/LiLHMFN02,28,32
conf/wise/AbdaouiABP15,292,299
conf/iccnc/MaH13,390,394
conf/cscn/OjalaRFT17,201,207
conf/spw/KuleszaK03,301,306
journals/jkm/SarnikarD17,693,717
conf/isnn/XuZZ07,913,920
conf/cvpr/AlahiOV12,510,517
journals/jsac/ChekuriCLNO07,1193,1206
journals/ieicet/YouC08,2214,2223
conf/xps/LeesC99,157,166
journals/mcs/OslingerPJ06,283,290
journals/ijcm/ZhangP04,291,298
journals/fuin/CousoD11,223,247
journals/spe/KantorowitzL86,627,640
journals/ppl/DoernerHBL06,351,370
journals/cbsn/LiTF16,34,42
conf/vtc/LiuMCW12,1,5
conf/eusipco/PadmanabhanT96,1,4
conf/iwaenc/TakakusakiKOYMS16,1,4
conf/embc/HummelBFCA15,5416,5419
conf/essv/Euler10,251,256
conf/cdc/SkibikA18,1864,1869
journals/jss/Jackson98,191,194
journals/ijns/AcharyaSS11,403,414
conf/wowmom/TulusanSPBS11,1,8
conf/egh/SchrodersG06,61,66
conf/mie/AllouchV18,296,300
conf/hlt/RudzionisRRRB14,40,45
conf/dexaw/AranitasiBN17,127,131
conf/cec/Soncco-AlvarezA17,59,66
conf/icip/FabletVLC17,4302,4306
journals/hmd/Ripkens99,80,87
conf/ppopp/UpadhyayaMP10,281,292
journals/access/QianZWL19,5541,5553
journals/jitech/Aleksander86d,46,54
conf/mates/PokahrB12,117,126
journals/tcad/RofougaranA93,324,335
conf/smc/QiaoLZ09,4645,4650
conf/apsipa/TakahashiIS17,1800,1505
journals/cgf/MehtaRMH12,1501,1508
journals/tsg/KazemiLF12,720,727
conf/iros/ZerbatoGF07,370,375
conf/cscwd/LiuMTZ06a,33,42
conf/cipls/Hernandez-HernandezMA14,40,47
conf/acg/ChenLHH09,146,157
conf/sc/HallKM91,424,434
conf/iccoms/PhutathumGXL14,293,297
journals/ijcim/ViguierP04,108,116
journals/jocs/MoreiraRKAK18,410,417
conf/sc/HuGD11,1,12
journals/ets/Al-NashashG13,69,78
conf/ias/IwataNN18,440,451
conf/eurocon/BahubalindruniTBMF13,2041,2046
journals/ijns/StoeckerR96,727,734
journals/appml/An07,681,685
conf/ipps/AkhmetovaIEL17,756,765
journals/ieiceee/ChangY16,20160020,20160020
conf/pdpta/TakataKN09,704,710
journals/cas/Szczerbicki00,333,351
journals/jsac/GreensteinABKMT02,493,495
conf/hci/QuintanarCM87,303,310
conf/ISCAicis/ElfayoumyG00,61,65
conf/amcc/OfodileTS16,5473,5478
conf/ieaaie/YapLSL06,343,353
journals/mta/HuCHWZZZ17,17479,17495
phd/dnb/Witt97,1,130
journals/ijis/Merigo12,457,476
conf/doa/Spence99,44,53
journals/cpc/FurediM17,525,535
conf/iccvg/DobsikF04,448,455
journals/ndjfl/Pillay13,567,578
conf/asunam/Daly09,267,272
journals/di/SongLLL16,1,7
conf/islped/DudekGHS98,103,105
conf/hicss/VargasPE08,397,397
conf/globecom/ShafieiMKO08,138,142
journals/tgrs/LiKGD03,559,566
conf/fois/OrtmannK10,118,131
conf/sccc/GuerreroP01,124,132
conf/icaisc/BlaszczynskiL16,552,562
conf/eccv/McCloskey10,309,322
journals/amc/ZhangZL05,551,577
journals/remotesensing/WangHGWM17,94,94
conf/fuzzIEEE/SantiniPVAITRF17,1,6
conf/iit/AlRayhiSABTA18,75,80
journals/jfi/TrinhH18,1412,1452
journals/scientometrics/HsuC15a,161,177
journals/cn/Al-KarakiK08,327,350
conf/vrcai/ChaLC10,211,214
journals/acta/BacchelliBGP04,585,602
reference/gis/X17xxbs,2507,2507
journals/tjs/SonMCKR07,179,213
conf/qtna/YueZY16,7,7
conf/ecbs/NewtonM01,238,246
journals/ijnsec/YangZ16,304,315
journals/tcbb/RequenoCBC13,1058,1070
conf/hicss/SedzroFH19,1,9
journals/ile/X18a,709,711
conf/iscas/SoaresP09,1739,1742
conf/IEEEscc/XinLLS15,355,362
conf/icics/ContiniMP07,296,305
conf/icassp/HosomKMSFS03,924,928
conf/networking/ChouHL02,399,410
books/daglib/0067601,1,742
journals/ijon/Wojcik12a,68,74
journals/accs/Nevskii14,521,527
conf/globecom/MaT05,5,5
conf/complexsystems/Saadou-YayeA15,500,506
journals/procedia/KuznikPC12,1454,1463
journals/icga/Uiterwijk88,161,162
conf/colt/BonehL93,347,351
phd/de/Avci2007,1,520
conf/icpr/Sawhney94,403,408
books/sp/Buhr16,1,729
conf/eit/AshmawyBAYMM09,174,177
journals/electronicmarkets/TimmersFL08,293,295
conf/chinz/AsthanaS15,57,64
journals/tce/KamolratFMK08,887,894
conf/syscon/Jones-WyattDM13,408,413
conf/riao/OMahonyS10,164,167
journals/tgrs/LoperaSML07,707,717
journals/cgf/RuhlandPABBGMM15,299,326
journals/ahci/Bargas-AvilaOVO10,1,10
journals/jaciii/LuH06,913,920
journals/tcs/EeS18,14,25
conf/dls/Tratt10,73,80
conf/ieem/SelaoutiBPN11,96,100
conf/iscas/KimSK02,461,464
journals/mcm/ThavaneswaranAS05,519,532
conf/tei/VerishSBS18,101,107
journals/amcs/Sliwinski10,513,523
conf/ctrsa/HanaokaKKMWZZ12,349,364
journals/tc/Narud60,439,451
conf/hci/ChuL07,3,11
conf/mm/GengHLZBWHXL18,1706,1714
conf/icchp/KandaKH06,595,598
conf/adbis/AntolD16,60,73
journals/ton/ZarrosLS96,173,180
journals/mlq/JagerP04,258,264
journals/jcphy/HwangWHW10,2932,2947
conf/csreaESA/GallTM10,3,8
journals/classification/FishkindSPP16,185,209
conf/avi/ChenP14,348,349
journals/tit/Campbell65a,409,415
journals/jdwm/WangYZ08,15,21
journals/neuroimage/Aubert-BrocheGPC09,523,532
conf/escape/BaiS07,231,242
conf/ict/KostinPA08,1,7
conf/nnsp/ChenCL02,737,745
conf/rws/JamaliB16,45,47
